mixture,system,x_NaCl,pair,r_A,g_r
LiCl-NaCl,li1280,0.6,Na-Cl,7.53,0.8926303777352724
LiCl-NaCl,li1280,0.6,Na-Cl,7.550000000000001,0.8876193591248123
LiCl-NaCl,li1280,0.6,Na-Cl,7.57,0.8875001501409587
LiCl-NaCl,li1280,0.6,Na-Cl,7.59,0.8845107182624408
LiCl-NaCl,li1280,0.6,Na-Cl,7.61,0.8813554599872995
LiCl-NaCl,li1280,0.6,Na-Cl,7.630000000000001,0.8811075775230512
LiCl-NaCl,li1280,0.6,Na-Cl,7.65,0.8794755341926459
LiCl-NaCl,li1280,0.6,Na-Cl,7.67,0.8786698435527586
LiCl-NaCl,li1280,0.6,Na-Cl,7.6899999999999995,0.8776795027109638
LiCl-NaCl,li1280,0.6,Na-Cl,7.71,0.8775084415887674
LiCl-NaCl,li1280,0.6,Na-Cl,7.73,0.8759770198227514
LiCl-NaCl,li1280,0.6,Na-Cl,7.75,0.8780598840892204
LiCl-NaCl,li1280,0.6,Na-Cl,7.77,0.8728555084487322
LiCl-NaCl,li1280,0.6,Na-Cl,7.79,0.8752158878114308
LiCl-NaCl,li1280,0.6,Na-Cl,7.8100000000000005,0.8759017366604734
LiCl-NaCl,li1280,0.6,Na-Cl,7.83,0.876107170824012
LiCl-NaCl,li1280,0.6,Na-Cl,7.85,0.8723786437749186
LiCl-NaCl,li1280,0.6,Na-Cl,7.87,0.8745371581689932
LiCl-NaCl,li1280,0.6,Na-Cl,7.890000000000001,0.8746476210056354
LiCl-NaCl,li1280,0.6,Na-Cl,7.91,0.8777625051352936
LiCl-NaCl,li1280,0.6,Na-Cl,7.93,0.8754147285010173
LiCl-NaCl,li1280,0.6,Na-Cl,7.95,0.8757043394657354
LiCl-NaCl,li1280,0.6,Na-Cl,7.970000000000001,0.8772315610660937
LiCl-NaCl,li1280,0.6,Na-Cl,7.99,0.8768571577004636
LiCl-NaCl,li1120,0.65,X-Cl,0.01,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.03,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.05,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.07,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.09,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.11,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.13,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.15000000000000002,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.16999999999999998,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.19,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.21000000000000002,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.22999999999999998,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.25,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.27,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.29000000000000004,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.31,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.33,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.35,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.37,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.39,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.41000000000000003,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.43,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.45,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.47,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.49,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.51,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.53,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.55,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.5700000000000001,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.59,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.61,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.63,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.65,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.67,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.6900000000000001,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.71,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.73,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.75,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.77,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.79,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.81,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.8300000000000001,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.85,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.87,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.89,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.91,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.93,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.95,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.97,0.0
LiCl-NaCl,li1120,0.65,X-Cl,0.99,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.01,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.03,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.05,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.07,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.09,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.11,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.1300000000000001,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.15,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.17,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.19,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.21,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.23,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.25,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.27,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.29,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.31,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.33,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.35,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.37,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.3900000000000001,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.4100000000000001,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.43,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.45,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.47,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.49,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.51,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.53,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.55,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.57,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.59,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.61,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.6300000000000001,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.6500000000000001,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.67,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.69,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.71,0.0
LiCl-NaCl,li1120,0.65,X-Cl,1.73,0.00013775862244828175
LiCl-NaCl,li1120,0.65,X-Cl,1.75,0.0005385115238968307
LiCl-NaCl,li1120,0.65,X-Cl,1.77,0.0014476293049777514
LiCl-NaCl,li1120,0.65,X-Cl,1.79,0.0019301742320939055
LiCl-NaCl,li1120,0.65,X-Cl,1.81,0.007928569096906288
LiCl-NaCl,li1120,0.65,X-Cl,1.83,0.01575866059467146
LiCl-NaCl,li1120,0.65,X-Cl,1.85,0.029634885594754638
LiCl-NaCl,li1120,0.65,X-Cl,1.87,0.057301336404275656
LiCl-NaCl,li1120,0.65,X-Cl,1.8900000000000001,0.09406883861926398
LiCl-NaCl,li1120,0.65,X-Cl,1.9100000000000001,0.15878938110177815
LiCl-NaCl,li1120,0.65,X-Cl,1.93,0.2566835746066486
LiCl-NaCl,li1120,0.65,X-Cl,1.95,0.3935948703352361
LiCl-NaCl,li1120,0.65,X-Cl,1.97,0.5723037973115132
LiCl-NaCl,li1120,0.65,X-Cl,1.99,0.7769972249148106
LiCl-NaCl,li1120,0.65,X-Cl,2.01,1.0543979040273823
LiCl-NaCl,li1120,0.65,X-Cl,2.0300000000000002,1.3385786673159514
LiCl-NaCl,li1120,0.65,X-Cl,2.05,1.6697991028777572
LiCl-NaCl,li1120,0.65,X-Cl,2.0700000000000003,2.0087183792222056
LiCl-NaCl,li1120,0.65,X-Cl,2.09,2.3843526402648756
LiCl-NaCl,li1120,0.65,X-Cl,2.1100000000000003,2.7559161871029985
LiCl-NaCl,li1120,0.65,X-Cl,2.13,3.1629700153628395
LiCl-NaCl,li1120,0.65,X-Cl,2.1500000000000004,3.5179017054061834
LiCl-NaCl,li1120,0.65,X-Cl,2.17,3.753939733714432
LiCl-NaCl,li1120,0.65,X-Cl,2.1900000000000004,4.032473322207154
LiCl-NaCl,li1120,0.65,X-Cl,2.21,4.219399452711143
LiCl-NaCl,li1120,0.65,X-Cl,2.2300000000000004,4.377610524693642
LiCl-NaCl,li1120,0.65,X-Cl,2.25,4.496896382303987
LiCl-NaCl,li1120,0.65,X-Cl,2.2700000000000005,4.556028170140448
LiCl-NaCl,li1120,0.65,X-Cl,2.29,4.578452695185889
LiCl-NaCl,li1120,0.65,X-Cl,2.31,4.522309336468313
LiCl-NaCl,li1120,0.65,X-Cl,2.33,4.4382476636481965
LiCl-NaCl,li1120,0.65,X-Cl,2.3499999999999996,4.355185832636315
LiCl-NaCl,li1120,0.65,X-Cl,2.37,4.204770723725075
LiCl-NaCl,li1120,0.65,X-Cl,2.3899999999999997,4.072906679190403
LiCl-NaCl,li1120,0.65,X-Cl,2.41,3.923313437827438
LiCl-NaCl,li1120,0.65,X-Cl,2.4299999999999997,3.736737547152319
LiCl-NaCl,li1120,0.65,X-Cl,2.45,3.547326199269198
LiCl-NaCl,li1120,0.65,X-Cl,2.4699999999999998,3.4049614428240025
LiCl-NaCl,li1120,0.65,X-Cl,2.49,3.2432204206569293
LiCl-NaCl,li1120,0.65,X-Cl,2.51,3.0246647286285415
LiCl-NaCl,li1120,0.65,X-Cl,2.5300000000000002,2.8796409728103254
LiCl-NaCl,li1120,0.65,X-Cl,2.55,2.7240667051164684
LiCl-NaCl,li1120,0.65,X-Cl,2.5700000000000003,2.5561756679705465
LiCl-NaCl,li1120,0.65,X-Cl,2.59,2.3917118885995654
LiCl-NaCl,li1120,0.65,X-Cl,2.6100000000000003,2.2783315402663784
LiCl-NaCl,li1120,0.65,X-Cl,2.63,2.1077276893554884
LiCl-NaCl,li1120,0.65,X-Cl,2.6500000000000004,2.0018219985931074
LiCl-NaCl,li1120,0.65,X-Cl,2.67,1.877499944444412
LiCl-NaCl,li1120,0.65,X-Cl,2.6900000000000004,1.75880529917719
LiCl-NaCl,li1120,0.65,X-Cl,2.71,1.6808988606381472
LiCl-NaCl,li1120,0.65,X-Cl,2.7300000000000004,1.5924650846379527
LiCl-NaCl,li1120,0.65,X-Cl,2.75,1.4862992068215
LiCl-NaCl,li1120,0.65,X-Cl,2.7700000000000005,1.4161229178069619
LiCl-NaCl,li1120,0.65,X-Cl,2.79,1.3295252565050704
LiCl-NaCl,li1120,0.65,X-Cl,2.81,1.257511446641581
LiCl-NaCl,li1120,0.65,X-Cl,2.83,1.1945491199332985
LiCl-NaCl,li1120,0.65,X-Cl,2.8499999999999996,1.1370311179987063
LiCl-NaCl,li1120,0.65,X-Cl,2.87,1.0853496069107906
LiCl-NaCl,li1120,0.65,X-Cl,2.8899999999999997,1.037107552085868
LiCl-NaCl,li1120,0.65,X-Cl,2.91,0.9842906867522286
LiCl-NaCl,li1120,0.65,X-Cl,2.9299999999999997,0.9284919834842558
LiCl-NaCl,li1120,0.65,X-Cl,2.95,0.9017791795334763
LiCl-NaCl,li1120,0.65,X-Cl,2.9699999999999998,0.8531232046625262
LiCl-NaCl,li1120,0.65,X-Cl,2.99,0.8367215203481839
LiCl-NaCl,li1120,0.65,X-Cl,3.01,0.7950128538615671
LiCl-NaCl,li1120,0.65,X-Cl,3.0300000000000002,0.7746724300676139
LiCl-NaCl,li1120,0.65,X-Cl,3.05,0.7465072815052631
LiCl-NaCl,li1120,0.65,X-Cl,3.0700000000000003,0.7299881554859827
LiCl-NaCl,li1120,0.65,X-Cl,3.09,0.6954806545941724
LiCl-NaCl,li1120,0.65,X-Cl,3.1100000000000003,0.6823442004401941
LiCl-NaCl,li1120,0.65,X-Cl,3.13,0.6601428022502679
LiCl-NaCl,li1120,0.65,X-Cl,3.1500000000000004,0.6449721275756857
LiCl-NaCl,li1120,0.65,X-Cl,3.17,0.622827300743108
LiCl-NaCl,li1120,0.65,X-Cl,3.1900000000000004,0.6180808068547747
LiCl-NaCl,li1120,0.65,X-Cl,3.21,0.599719332796825
LiCl-NaCl,li1120,0.65,X-Cl,3.2300000000000004,0.5776143000623668
LiCl-NaCl,li1120,0.65,X-Cl,3.25,0.5781778440198241
LiCl-NaCl,li1120,0.65,X-Cl,3.2700000000000005,0.5551638060899349
LiCl-NaCl,li1120,0.65,X-Cl,3.29,0.5590239366953466
LiCl-NaCl,li1120,0.65,X-Cl,3.3100000000000005,0.5489019009509052
LiCl-NaCl,li1120,0.65,X-Cl,3.33,0.5451169116103162
LiCl-NaCl,li1120,0.65,X-Cl,3.3499999999999996,0.5226461250070912
LiCl-NaCl,li1120,0.65,X-Cl,3.37,0.5218340318377009
LiCl-NaCl,li1120,0.65,X-Cl,3.3899999999999997,0.5189955560008052
LiCl-NaCl,li1120,0.65,X-Cl,3.41,0.507252331925671
LiCl-NaCl,li1120,0.65,X-Cl,3.4299999999999997,0.5192971682196237
LiCl-NaCl,li1120,0.65,X-Cl,3.45,0.4954888996625207
LiCl-NaCl,li1120,0.65,X-Cl,3.4699999999999998,0.49951833898405246
LiCl-NaCl,li1120,0.65,X-Cl,3.49,0.4942835260457581
LiCl-NaCl,li1120,0.65,X-Cl,3.51,0.4905073442571151
LiCl-NaCl,li1120,0.65,X-Cl,3.5300000000000002,0.4893655984447181
LiCl-NaCl,li1120,0.65,X-Cl,3.55,0.49037761747024
LiCl-NaCl,li1120,0.65,X-Cl,3.5700000000000003,0.482634074505977
LiCl-NaCl,li1120,0.65,X-Cl,3.59,0.4844694709797596
LiCl-NaCl,li1120,0.65,X-Cl,3.6100000000000003,0.4847160857228559
LiCl-NaCl,li1120,0.65,X-Cl,3.63,0.4829879054450585
LiCl-NaCl,li1120,0.65,X-Cl,3.6500000000000004,0.4806494377669716
LiCl-NaCl,li1120,0.65,X-Cl,3.67,0.4844247790458885
LiCl-NaCl,li1120,0.65,X-Cl,3.6900000000000004,0.47464574118118424
LiCl-NaCl,li1120,0.65,X-Cl,3.71,0.48221296910577927
LiCl-NaCl,li1120,0.65,X-Cl,3.7300000000000004,0.48458281536100667
LiCl-NaCl,li1120,0.65,X-Cl,3.75,0.48209577604890874
LiCl-NaCl,li1120,0.65,X-Cl,3.7700000000000005,0.487234443153464
LiCl-NaCl,li1120,0.65,X-Cl,3.79,0.48626772950732877
LiCl-NaCl,li1120,0.65,X-Cl,3.8100000000000005,0.4846127359087725
LiCl-NaCl,li1120,0.65,X-Cl,3.83,0.49434910998231124
LiCl-NaCl,li1120,0.65,X-Cl,3.8499999999999996,0.494567023632101
LiCl-NaCl,li1120,0.65,X-Cl,3.87,0.5037285440683981
LiCl-NaCl,li1120,0.65,X-Cl,3.8899999999999997,0.5043384668631679
LiCl-NaCl,li1120,0.65,X-Cl,3.91,0.5100606210080206
LiCl-NaCl,li1120,0.65,X-Cl,3.9299999999999997,0.5194578509730168
LiCl-NaCl,li1120,0.65,X-Cl,3.95,0.5203943782455455
LiCl-NaCl,li1120,0.65,X-Cl,3.9699999999999998,0.5287150885085485
LiCl-NaCl,li1120,0.65,X-Cl,3.99,0.5318707864214665
LiCl-NaCl,li1120,0.65,X-Cl,4.01,0.530245172632366
LiCl-NaCl,li1120,0.65,X-Cl,4.03,0.5419535244589103
LiCl-NaCl,li1120,0.65,X-Cl,4.050000000000001,0.5425463396232697
LiCl-NaCl,li1120,0.65,X-Cl,4.07,0.5551979322129786
LiCl-NaCl,li1120,0.65,X-Cl,4.09,0.5627705074400924
LiCl-NaCl,li1120,0.65,X-Cl,4.109999999999999,0.5617490064265908
LiCl-NaCl,li1120,0.65,X-Cl,4.13,0.5770853800351681
LiCl-NaCl,li1120,0.65,X-Cl,4.15,0.5843203277561929
LiCl-NaCl,li1120,0.65,X-Cl,4.17,0.5844904689640159
LiCl-NaCl,li1120,0.65,X-Cl,4.1899999999999995,0.5979701124403519
LiCl-NaCl,li1120,0.65,X-Cl,4.21,0.6022584144610509
LiCl-NaCl,li1120,0.65,X-Cl,4.23,0.6077294641981408
LiCl-NaCl,li1120,0.65,X-Cl,4.25,0.6223614370454055
LiCl-NaCl,li1120,0.65,X-Cl,4.27,0.6249570750070876
LiCl-NaCl,li1120,0.65,X-Cl,4.29,0.6405157436762797
LiCl-NaCl,li1120,0.65,X-Cl,4.3100000000000005,0.643884904808178
LiCl-NaCl,li1120,0.65,X-Cl,4.33,0.653629900814457
LiCl-NaCl,li1120,0.65,X-Cl,4.35,0.6605324043947297
LiCl-NaCl,li1120,0.65,X-Cl,4.37,0.6726789486988948
LiCl-NaCl,li1120,0.65,X-Cl,4.390000000000001,0.6823950709894354
LiCl-NaCl,li1120,0.65,X-Cl,4.41,0.696465687901984
LiCl-NaCl,li1120,0.65,X-Cl,4.43,0.7061791971941722
LiCl-NaCl,li1120,0.65,X-Cl,4.45,0.7163357792168938
LiCl-NaCl,li1120,0.65,X-Cl,4.470000000000001,0.7224652845509757
LiCl-NaCl,li1120,0.65,X-Cl,4.49,0.7370469717502197
LiCl-NaCl,li1120,0.65,X-Cl,4.51,0.7462948359730093
LiCl-NaCl,li1120,0.65,X-Cl,4.53,0.7632872686082607
LiCl-NaCl,li1120,0.65,X-Cl,4.550000000000001,0.7708115132932409
LiCl-NaCl,li1120,0.65,X-Cl,4.57,0.7832092057041977
LiCl-NaCl,li1120,0.65,X-Cl,4.59,0.7935224425971431
LiCl-NaCl,li1120,0.65,X-Cl,4.61,0.8008339394170976
LiCl-NaCl,li1120,0.65,X-Cl,4.63,0.8119325842418404
LiCl-NaCl,li1120,0.65,X-Cl,4.65,0.819226247985867
LiCl-NaCl,li1120,0.65,X-Cl,4.67,0.8350429404582128
LiCl-NaCl,li1120,0.65,X-Cl,4.6899999999999995,0.8473928303541078
LiCl-NaCl,li1120,0.65,X-Cl,4.71,0.8648187303900808
LiCl-NaCl,li1120,0.65,X-Cl,4.73,0.8724110536057784
LiCl-NaCl,li1120,0.65,X-Cl,4.75,0.8809780848854987
LiCl-NaCl,li1120,0.65,X-Cl,4.77,0.9028529700045225
LiCl-NaCl,li1120,0.65,X-Cl,4.79,0.9051767105358742
LiCl-NaCl,li1120,0.65,X-Cl,4.8100000000000005,0.9186755335646557
LiCl-NaCl,li1120,0.65,X-Cl,4.83,0.9315667276553493
LiCl-NaCl,li1120,0.65,X-Cl,4.85,0.9453187405378224
LiCl-NaCl,li1120,0.65,X-Cl,4.87,0.955702098643233
LiCl-NaCl,li1120,0.65,X-Cl,4.890000000000001,0.9700914506805776
LiCl-NaCl,li1120,0.65,X-Cl,4.91,0.9811538212653306
LiCl-NaCl,li1120,0.65,X-Cl,4.93,0.9963817572783391
LiCl-NaCl,li1120,0.65,X-Cl,4.95,1.0034402189917615
LiCl-NaCl,li1120,0.65,X-Cl,4.970000000000001,1.0167793547398893
LiCl-NaCl,li1120,0.65,X-Cl,4.99,1.0239449768220723
LiCl-NaCl,li1120,0.65,X-Cl,5.01,1.038060161702772
LiCl-NaCl,li1120,0.65,X-Cl,5.03,1.04978415317161
LiCl-NaCl,li1120,0.65,X-Cl,5.050000000000001,1.0677570684495998
LiCl-NaCl,li1120,0.65,X-Cl,5.07,1.0751006743349931
LiCl-NaCl,li1120,0.65,X-Cl,5.09,1.0891550560787968
LiCl-NaCl,li1120,0.65,X-Cl,5.11,1.0985989480658696
LiCl-NaCl,li1120,0.65,X-Cl,5.13,1.1133617953041233
LiCl-NaCl,li1120,0.65,X-Cl,5.15,1.1169342360117998
LiCl-NaCl,li1120,0.65,X-Cl,5.17,1.131293032331543
LiCl-NaCl,li1120,0.65,X-Cl,5.1899999999999995,1.1349279934148762
LiCl-NaCl,li1120,0.65,X-Cl,5.21,1.1445040859352467
LiCl-NaCl,li1120,0.65,X-Cl,5.23,1.159643760381384
LiCl-NaCl,li1120,0.65,X-Cl,5.25,1.1688356123040309
LiCl-NaCl,li1120,0.65,X-Cl,5.27,1.1801706848647726
LiCl-NaCl,li1120,0.65,X-Cl,5.29,1.1918021853137513
LiCl-NaCl,li1120,0.65,X-Cl,5.3100000000000005,1.1961186811264624
LiCl-NaCl,li1120,0.65,X-Cl,5.33,1.2066356451330025
LiCl-NaCl,li1120,0.65,X-Cl,5.35,1.2188636446619534
LiCl-NaCl,li1120,0.65,X-Cl,5.37,1.2224263893140188
LiCl-NaCl,li1120,0.65,X-Cl,5.390000000000001,1.2237882095426516
LiCl-NaCl,li1120,0.65,X-Cl,5.41,1.2272800125641794
LiCl-NaCl,li1120,0.65,X-Cl,5.43,1.2375531566374802
LiCl-NaCl,li1120,0.65,X-Cl,5.45,1.242312400406944
LiCl-NaCl,li1120,0.65,X-Cl,5.470000000000001,1.2571798575424795
LiCl-NaCl,li1120,0.65,X-Cl,5.49,1.2554921068321425
LiCl-NaCl,li1120,0.65,X-Cl,5.51,1.2707168517832081
LiCl-NaCl,li1120,0.65,X-Cl,5.53,1.2653036122009556
LiCl-NaCl,li1120,0.65,X-Cl,5.550000000000001,1.2661460553354607
LiCl-NaCl,li1120,0.65,X-Cl,5.57,1.277030439131963
LiCl-NaCl,li1120,0.65,X-Cl,5.59,1.2684893884793318
LiCl-NaCl,li1120,0.65,X-Cl,5.61,1.2730463067011215
LiCl-NaCl,li1120,0.65,X-Cl,5.63,1.2769602516295848
LiCl-NaCl,li1120,0.65,X-Cl,5.65,1.2818073141826265
LiCl-NaCl,li1120,0.65,X-Cl,5.67,1.2819630681276901
LiCl-NaCl,li1120,0.65,X-Cl,5.6899999999999995,1.2867586210544577
LiCl-NaCl,li1120,0.65,X-Cl,5.71,1.2817563897717577
LiCl-NaCl,li1120,0.65,X-Cl,5.73,1.283937789084038
LiCl-NaCl,li1120,0.65,X-Cl,5.75,1.2909088552333934
LiCl-NaCl,li1120,0.65,X-Cl,5.77,1.2881425379031695
LiCl-NaCl,li1120,0.65,X-Cl,5.79,1.27702047300279
LiCl-NaCl,li1120,0.65,X-Cl,5.8100000000000005,1.2739599554335312
LiCl-NaCl,li1120,0.65,X-Cl,5.83,1.270947696740442
LiCl-NaCl,li1120,0.65,X-Cl,5.85,1.2717056586337858
LiCl-NaCl,li1120,0.65,X-Cl,5.87,1.2674580219775227
LiCl-NaCl,li1120,0.65,X-Cl,5.890000000000001,1.25899584993852
LiCl-NaCl,li1120,0.65,X-Cl,5.91,1.2529562536452865
LiCl-NaCl,li1120,0.65,X-Cl,5.93,1.2705948605774782
LiCl-NaCl,li1120,0.65,X-Cl,5.95,1.252098326330571
LiCl-NaCl,li1120,0.65,X-Cl,5.970000000000001,1.24220768041017
LiCl-NaCl,li1120,0.65,X-Cl,5.99,1.2373736580943335
LiCl-NaCl,li1120,0.65,X-Cl,6.01,1.23071575762057
LiCl-NaCl,li1120,0.65,X-Cl,6.03,1.2261145085237612
LiCl-NaCl,li1120,0.65,X-Cl,6.050000000000001,1.2199250417415517
LiCl-NaCl,li1120,0.65,X-Cl,6.07,1.2127720841657748
LiCl-NaCl,li1120,0.65,X-Cl,6.09,1.2101000018917165
LiCl-NaCl,li1120,0.65,X-Cl,6.11,1.2024890723514723
LiCl-NaCl,li1120,0.65,X-Cl,6.130000000000001,1.1873807133688725
LiCl-NaCl,li1120,0.65,X-Cl,6.15,1.1888272925734833
LiCl-NaCl,li1120,0.65,X-Cl,6.17,1.1781326193429869
LiCl-NaCl,li1120,0.65,X-Cl,6.1899999999999995,1.1746530778805384
LiCl-NaCl,li1120,0.65,X-Cl,6.21,1.171108318499436
LiCl-NaCl,li1120,0.65,X-Cl,6.23,1.1626983009273886
LiCl-NaCl,li1120,0.65,X-Cl,6.25,1.1371883460943997
LiCl-NaCl,li1120,0.65,X-Cl,6.27,1.139572844239803
LiCl-NaCl,li1120,0.65,X-Cl,6.29,1.134380023974616
LiCl-NaCl,li1120,0.65,X-Cl,6.3100000000000005,1.1276767649050425
LiCl-NaCl,li1120,0.65,X-Cl,6.33,1.1184526942373059
LiCl-NaCl,li1120,0.65,X-Cl,6.35,1.1102323109643246
LiCl-NaCl,li1120,0.65,X-Cl,6.37,1.1041556370219203
LiCl-NaCl,li1120,0.65,X-Cl,6.390000000000001,1.0899541959761472
LiCl-NaCl,li1120,0.65,X-Cl,6.41,1.0799722280566126
LiCl-NaCl,li1120,0.65,X-Cl,6.43,1.0757374678205198
LiCl-NaCl,li1120,0.65,X-Cl,6.45,1.0674016996599636
LiCl-NaCl,li1120,0.65,X-Cl,6.470000000000001,1.0596998463643328
LiCl-NaCl,li1120,0.65,X-Cl,6.49,1.0511230050788452
LiCl-NaCl,li1120,0.65,X-Cl,6.51,1.0452970529162475
LiCl-NaCl,li1120,0.65,X-Cl,6.53,1.037066676729563
LiCl-NaCl,li1120,0.65,X-Cl,6.550000000000001,1.0268894247047058
LiCl-NaCl,li1120,0.65,X-Cl,6.57,1.0231590758199318
LiCl-NaCl,li1120,0.65,X-Cl,6.59,1.0115181258243942
LiCl-NaCl,li1120,0.65,X-Cl,6.61,0.9974889990808768
LiCl-NaCl,li1120,0.65,X-Cl,6.630000000000001,0.9983272205534464
LiCl-NaCl,li1120,0.65,X-Cl,6.65,0.9999018435321749
LiCl-NaCl,li1120,0.65,X-Cl,6.67,0.9843040002033352
LiCl-NaCl,li1120,0.65,X-Cl,6.6899999999999995,0.975663916443175
LiCl-NaCl,li1120,0.65,X-Cl,6.71,0.9704516389826356
LiCl-NaCl,li1120,0.65,X-Cl,6.73,0.963381464482616
LiCl-NaCl,li1120,0.65,X-Cl,6.75,0.9609115470438628
LiCl-NaCl,li1120,0.65,X-Cl,6.77,0.9581570972571558
LiCl-NaCl,li1120,0.65,X-Cl,6.79,0.9444723298636627
LiCl-NaCl,li1120,0.65,X-Cl,6.8100000000000005,0.9463119505866129
LiCl-NaCl,li1120,0.65,X-Cl,6.83,0.9325405807840702
LiCl-NaCl,li1120,0.65,X-Cl,6.85,0.9336229020977808
LiCl-NaCl,li1120,0.65,X-Cl,6.87,0.9285355730103642
LiCl-NaCl,li1120,0.65,X-Cl,6.890000000000001,0.9241863054969682
LiCl-NaCl,li1120,0.65,X-Cl,6.91,0.9193795694601706
LiCl-NaCl,li1120,0.65,X-Cl,6.93,0.9114363331189512
LiCl-NaCl,li1120,0.65,X-Cl,6.95,0.9106112335550371
LiCl-NaCl,li1120,0.65,X-Cl,6.970000000000001,0.9075739831891267
LiCl-NaCl,li1120,0.65,X-Cl,6.99,0.9031979487065872
LiCl-NaCl,li1120,0.65,X-Cl,7.01,0.9000148749188421
LiCl-NaCl,li1120,0.65,X-Cl,7.03,0.8937415371685951
